ItemId,categoryid,parentid
381883,1142,485
381887,1085,1228
381892,844,1458
381894,1301,1034
381895,1639,1181
381899,828,293
381900,635,1229
381901,173,788
381902,1277,312
381903,508,362
381904,342,500
381905,884,127
381907,683,1606
381908,1234,92
381909,1053,187
381911,1577,362
381912,1165,402
381915,1250,1423
381916,354,1009
381918,1002,879
381919,1189,9
381920,1589,1426
381922,1680,587
381923,1228,121
381924,860,1515
381929,1343,25
381931,1114,113
381932,154,640
381936,926,852
381939,1084,194
381941,858,1426
381942,1549,1329
381944,333,1497
381946,208,33
381947,1047,127
381950,1493,594
381951,330,986
381952,1167,250
381953,1407,713
381954,1,854
381957,686,594
381958,64,206
381960,242,1531
381961,1244,500
381962,1421,105
381963,1069,362
381966,1393,1383
381970,1477,206
381972,342,500
381973,173,788
381974,1151,781
381977,1270,351
381979,804,187
381980,1286,854
381982,1279,1606
381987,356,92
381988,1680,587
381990,586,1519
381991,1301,1034
381993,173,788
381994,546,250
381995,1613,250
381996,1489,1009
381999,330,986
382003,1421,105
382006,1029,1181
382007,126,871
382013,523,593
382014,845,1430
382015,1172,810
382018,1007,485
382019,1613,250
382020,342,500
382021,374,131
382022,1455,213
382023,619,145
382026,1445,293
382029,936,143
382034,1192,955
382035,1018,1331
382036,1120,250
382037,268,138
382038,1220,125
382039,964,1326
382041,1172,810
382045,769,587
382046,251,194
382048,780,1067
382049,1114,113
382052,1147,1027
382053,1084,194
382055,1059,1696
382057,520,1606
382059,1533,602
382061,844,1458
382063,1007,485
382070,1542,745
382071,1103,1368
382074,225,593
382078,282,113
382081,1142,485
382082,962,945
382083,65,293
382085,256,1257
382087,730,1482
382088,353,755
382091,1007,485
382092,1007,485
382095,914,226
382100,1680,587
382102,1205,580
382104,272,1687
382105,1131,799
382110,154,640
382111,579,1371
382112,1680,587
382115,1250,1423
382116,1533,602
382117,769,587
382119,242,1531
382123,209,293
382125,1575,138
382127,342,500
382130,936,143
382131,1378,322
382132,331,1487
382134,227,602
382135,1578,1249
382137,970,275
382138,686,594
382146,1084,194
382148,769,587
382152,936,143
382153,806,1497
382155,173,788
382156,1483,561
382159,1301,1034
382162,354,1009
382163,196,1667
382164,56,1497
382165,342,500
382166,1085,1228
382167,490,647
382168,64,206
382171,135,1618
382172,65,293
382177,130,145
382178,1167,250
382179,1196,1181
382181,1135,1329
382182,64,206
382183,1084,194
382186,126,871
382187,1483,561
382188,828,293
382189,64,206
382190,792,805
382192,578,1278
382193,1007,485
382196,1244,500
382198,342,500
382201,1113,1145
382203,1378,322
382204,427,1313
382205,1221,1426
382206,646,1606
382212,1674,1420
382215,1603,520
382217,844,1458
382218,1142,485
382219,342,500
382221,575,1257
382223,1007,485
382224,508,362
382227,739,1181
382229,1142,485
382230,1431,1066
382231,1007,485
382232,1070,1423
382233,209,293
382235,4,1266
382237,765,1229
382241,1677,896
382242,646,1606
382243,1567,1531
382244,1007,485
382245,117,1492
382247,389,1259
382248,598,362
382249,184,1009
382252,1135,1329
382254,828,293
382258,342,500
382259,403,1687
382261,173,788
382264,1301,1034
382265,173,788
382266,414,206
382267,988,727
382268,575,1257
382269,1236,1141
382270,342,500
382272,642,250
382273,360,1174
382274,126,871
382275,1007,485
382278,1014,1110
382283,342,500
382285,1192,955
382286,741,362
382288,1080,1281
382289,1359,1215
382290,1250,1423
382291,958,1041
382292,437,92
382293,1085,1228
382295,1578,1249
382297,272,1687
382301,1007,485
382302,637,92
382303,173,788
382304,1408,1259
382314,1070,1423
382315,979,1383
382316,403,1687
382317,730,1482
382320,354,1009
382323,1282,25
382326,332,1667
382329,342,500
382337,1472,605
382340,1455,213
382341,1577,362
382343,890,1550
382344,1163,561
382345,439,1012
382347,1528,1426
382350,173,788
382351,1262,1658
382354,799,920
382357,236,647
382358,1279,1606
382359,342,500
382362,184,1009
382363,508,362
382365,1142,485
382366,1171,938
382367,302,1458
382370,1114,113
382371,782,1562
382372,769,587
382373,1402,250
382378,494,768
382379,331,1487
382382,1301,1034
382385,1029,1181
382387,1613,250
382389,684,1041
382390,1578,1249
382391,173,788
382392,403,1687
382396,936,143
382400,624,871
382402,1221,1426
382403,473,1058
382407,1069,362
382408,769,587
382409,396,164
382410,1317,897
382413,558,92
382416,224,1487
382417,342,500
382418,331,1487
382419,1051,955
382423,1228,121
382425,1343,25
382426,342,500
382427,1634,143
382429,1578,1249
382431,330,986
382433,1113,1145
382434,575,1257
382435,707,561
382436,173,788
382439,958,1041
382442,1384,1458
382443,57,314
382445,173,788
382452,1117,14
382453,1213,955
382454,959,1095
382455,1511,409
382458,1233,1257
382462,624,871
382469,1277,312
382471,976,1009
382473,184,1009
382474,1301,1034
382479,173,788
382481,1219,121
382482,1611,1081
382483,1191,61
382486,84,1308
382487,844,1458
382493,921,143
382494,1217,630
382496,342,500
382498,228,1482
382501,1040,1516
382502,741,362
382504,1483,561
382505,1542,745
382506,179,1259
382509,984,827
382512,1173,805
382513,342,500
382514,1007,485
382515,746,1200
382516,208,33
382517,1265,1136
382520,1196,1181
382522,1070,1423
382523,1053,187
382526,65,293
382529,434,968
382530,126,871
382533,508,362
382535,1342,362
382537,331,1487
382538,1279,1606
382539,1509,620
382540,1120,250
382544,1250,1423
382545,1147,1027
382546,671,1426
382547,267,1566
382548,1578,1249
382550,1,854
382553,1421,105
382554,780,1067
382555,1069,362
382558,769,587
382559,769,587
382560,769,587
382562,1393,1383
382563,1172,810
382564,828,293
382567,209,293
382569,111,362
382571,1404,593
382572,48,500
382574,1301,1034
382577,1084,194
382578,1638,766
382580,1250,1423
382585,535,426
382586,1070,1423
382589,769,587
382591,927,605
382592,366,143
382593,198,1009
382598,535,426
382599,1220,125
382600,1142,485
382603,1483,561
382607,70,8
382611,1177,381
382615,507,1546
382616,1172,810
382617,56,1497
382620,1069,362
382623,1680,587
382624,1679,893
382626,546,250
382628,1285,1259
382629,184,1009
382632,618,105
382633,1489,1009
382636,130,145
382637,1091,573
382639,828,293
382640,1263,1637
382641,421,1424
382646,1565,1481
382647,1385,1202
382648,769,587
382650,410,894
382652,1098,897
382653,1533,602
382654,331,1487
382658,1059,1696
382659,227,602
382660,342,500
382662,1007,485
382664,1680,587
382667,1279,1606
382670,1172,810
382671,333,1497
382672,1680,587
382673,166,1259
382674,1455,213
382675,769,587
382676,1603,520
382677,1084,194
382678,324,1145
382680,381,1482
382689,360,1174
382690,926,852
382691,1221,1426
382692,1461,1215
382693,789,14
382695,173,788
382698,1250,1423
382699,695,959
382700,722,1110
382702,1051,955
382703,173,788
382705,1680,587
382706,251,194
382708,173,788
382709,1221,1426
382710,624,871
382715,1228,121
382716,1147,1027
382717,64,206
382720,833,901
382721,1355,312
382725,227,602
382727,1511,409
382731,195,1079
382733,1261,25
382734,936,143
382737,1159,71
382738,769,587
382739,684,1041
382740,686,594
382741,595,186
382742,1301,1034
382743,959,1095
382744,352,859
382745,970,275
382748,1589,1426
382749,184,1009
382750,350,362
382751,683,1606
382754,1301,1034
382756,1375,805
382757,48,500
382758,891,1012
382759,1421,105
382762,498,506
382765,173,788
382766,130,145
382768,368,901
382770,421,1424
382771,1084,194
382772,531,1058
382773,1127,593
382784,1241,101
382791,1472,605
382792,1070,1423
382794,481,1009
382795,1475,905
382796,227,602
382798,173,788
382801,1680,587
382802,421,1424
382804,1301,1034
382809,1567,1531
382811,225,593
382813,1390,121
382818,789,14
382819,1301,1034
382821,35,20
382823,1250,1423
382825,1069,362
382827,660,586
382829,1120,250
382830,1051,955
382831,1164,1266
382835,342,500
382837,1542,745
382839,1421,105
382841,220,795
382842,1605,1531
382843,414,206
382846,130,145
382849,769,587
382851,173,788
382856,1244,500
382857,1674,1420
382859,1483,561
382860,29,1678
382867,691,1079
382872,769,587
382874,1142,485
382875,228,1482
382878,779,1669
382879,225,593
382886,1142,485
382889,828,293
382890,928,20
382892,844,1458
382897,403,1687
382901,1441,1566
382903,626,955
382908,1301,1034
382910,380,1453
382916,828,293
382919,342,500
382922,1172,810
382923,48,500
382925,242,1531
382928,1120,250
382929,1279,1606
382930,1493,594
382931,828,293
382934,988,727
382937,1221,1426
382940,1006,1546
382943,1142,485
382944,534,1009
382945,316,605
382946,572,1066
382947,251,194
382948,1279,1606
382951,1279,1606
382952,1035,920
382953,1172,810
382956,1634,143
382960,686,594
382962,1301,1034
382964,1192,955
382967,819,798
382970,1007,485
382971,1172,810
382973,1196,1181
382974,1098,897
382976,282,113
382977,198,1009
382978,1007,485
382979,1142,485
382980,508,362
382984,1694,1621
382987,741,362
382988,782,1562
382989,48,500
382991,499,986
382994,606,810
382995,1286,854
382996,1007,485
382997,1007,485
382999,619,145
383001,1089,1621
383004,828,293
383007,589,1308
383008,806,1497
383009,1680,587
383012,1279,1606
383016,208,33
383017,730,1482
383019,1404,593
383020,1567,1531
383021,1317,897
383027,1114,113
383029,1258,1386
383030,1070,1423
383031,1163,561
383034,741,362
383039,289,1416
383040,512,362
383041,1084,194
383042,1007,485
383043,926,852
383044,1255,587
383046,1680,587
383047,959,1095
383048,881,1012
383050,1007,485
383051,225,593
383052,130,145
383053,562,986
383054,988,727
383055,818,852
383056,1376,480
383060,337,653
383062,1675,1550
383064,251,194
383065,173,788
383066,844,1458
383067,551,766
383068,272,1687
383074,1142,485
383076,1261,25
383077,1192,955
383078,1301,1034
383079,1432,362
383081,227,602
383084,646,1606
383088,769,587
383092,1142,485
383093,1142,485
383098,1217,630
383101,806,1497
383103,242,1531
383104,209,293
383106,1205,580
383110,209,293
383112,242,1531
383115,996,1259
383117,272,1687
383120,342,500
383121,706,713
383123,691,1079
383124,586,1519
383126,1061,1259
383128,1483,561
383129,1320,879
383130,1142,485
383131,1639,1181
383133,242,1531
383135,1560,293
383136,439,1012
383139,1043,226
383142,342,500
383147,209,293
383148,1113,1145
383150,1387,933
383152,242,1531
383153,508,362
383154,219,1081
383156,1301,1034
383157,333,1497
383162,598,362
383163,64,206
383166,822,1546
383167,1301,1034
383171,1069,362
383173,342,500
383174,741,362
383176,633,568
383177,295,20
383179,883,1481
383180,342,500
383181,173,788
383182,508,362
383183,1240,1546
383185,1301,1034
383187,1119,125
383190,769,587
383192,1076,986
383195,224,1487
383196,342,500
383197,208,33
383198,1221,1426
383202,1388,1249
383203,646,1606
383205,1007,485
383207,739,1181
383208,508,362
383209,833,901
383212,342,500
383213,342,500
383216,508,362
383222,342,500
383227,1286,854
383228,624,871
383232,1069,362
383233,1402,250
383234,381,1482
383235,1500,1515
383240,64,206
383241,173,788
383248,1073,580
383249,407,207
383253,851,587
383254,1338,1278
383255,1650,1426
383256,1117,14
383257,50,312
383259,342,500
383265,1483,561
383267,368,901
383268,988,727
383269,84,1308
383275,522,1505
383276,1076,986
383277,65,293
383279,1007,485
383280,996,1259
383283,1663,1398
383285,499,986
383286,568,384
383290,330,986
383295,1051,955
383296,806,1497
383298,1147,1027
383299,464,143
383300,1338,1278
383301,1483,561
383302,1,854
383303,716,1056
383304,558,92
383305,126,871
383309,1059,1696
383312,730,1482
383314,976,1009
383317,683,1606
383319,1070,1423
383321,333,1497
383322,1503,580
383323,1247,593
383326,928,20
383327,184,1009
383331,1221,1426
383332,35,20
383333,70,8
383336,1051,955
383339,1147,1027
383345,1061,1259
383350,589,1308
383353,1250,1423
383354,282,113
383359,1007,485
383360,84,1308
383366,984,827
383367,1279,1606
383368,1040,1516
383377,535,426
383382,739,1181
383383,1680,587
383384,1404,593
383385,1248,1368
383389,1320,879
383390,1425,385
383394,1623,1066
383395,988,727
383400,1560,293
383402,1147,1027
383403,1404,593
383405,683,1606
383406,1237,623
383409,1220,125
383410,1312,713
383413,558,92
383414,1338,1278
383418,1142,485
383419,999,1621
383420,769,587
383421,769,587
383422,331,1487
383423,686,594
383427,558,92
383428,242,1531
383433,236,647
383435,173,788
383436,1026,351
383438,1007,485
383439,683,1606
383442,806,1497
383443,173,788
383445,1694,1621
383446,381,1482
383450,72,620
383451,1493,594
383453,342,500
383455,1196,1181
383456,656,1125
383457,1677,896
383459,842,1518
383462,1384,1458
383468,628,149
383469,1255,587
383471,1007,485
383474,1561,250
383477,1007,485
383478,739,1181
383479,508,362
383483,414,206
383486,1493,594
383488,618,105
383490,1007,485
383491,256,1257
383495,926,852
383496,1277,312
383497,1220,125
383498,69,485
383501,1522,1009
383502,64,206
383504,434,968
383506,1374,1278
383507,1265,1136
383509,65,293
383515,1094,131
383517,1188,1497
383518,508,362
383519,173,788
383521,406,872
383524,1613,250
383527,1402,250
383528,1500,1515
383530,320,854
383531,769,587
383532,1043,226
383534,416,1299
383535,926,852
383536,610,1239
383539,530,432
383540,1142,485
383541,64,206
383543,1483,561
383545,1504,587
383546,1556,1009
383547,1226,1669
383548,1172,810
383549,1528,1426
383550,360,1174
383552,1318,986
383555,686,594
383559,1533,602
383560,458,732
383561,1069,362
383562,1680,587
383565,1472,605
383570,342,500
383574,1509,620
383575,782,1562
383576,1565,1481
383577,1255,587
383580,1060,25
383581,173,788
383582,173,788
383585,1483,561
383586,196,1667
383593,1301,1034
383596,131,1486
383599,624,871
383601,926,852
383602,481,1009
383604,1421,105
383607,173,788
383608,595,186
383609,342,500
383610,1113,1145
383612,1070,1423
383613,1051,955
383614,1070,1423
383615,1069,362
383616,984,827
383623,844,1458
383626,1301,1034
383627,1250,1423
383629,508,362
383631,173,788
383632,561,395
383633,342,500
383634,1580,441
383635,342,500
383636,558,92
383637,1035,920
383638,1142,485
383640,1255,587
383641,1493,594
383642,472,1259
383643,1250,1423
383645,646,1606
383646,330,986
383650,1646,114
383656,598,362
383657,1061,1259
383658,48,500
383660,111,362
383661,227,602
383662,959,1095
383663,681,8
383665,1560,293
383671,963,1281
383674,1007,485
383683,209,293
383684,1172,810
383687,1680,587
383690,535,426
383692,196,1667
383695,1535,727
383698,1258,1386
383699,799,920
383703,84,1308
383704,1114,113
383706,1607,593
383707,1173,805
383713,1142,485
383715,535,426
383720,1142,485
383721,646,1606
383723,1474,480
383724,209,293
383728,1312,713
383731,1244,500
383733,1142,485
383735,242,1531
383737,642,250
383738,492,362
383739,686,594
383742,923,1009
383743,1680,587
383744,173,788
383745,1250,1423
383748,225,593
383750,1,854
383753,806,1497
383754,619,145
383755,47,381
383756,799,920
383757,1675,1550
383758,209,293
383760,1301,1034
383761,643,346
383762,1286,854
383764,429,113
383765,429,113
383766,1694,1621
383771,536,1691
383775,230,1424
383776,1301,1034
383777,1418,896
383778,1007,485
383781,1301,1034
383783,929,1027
383784,844,1458
383788,646,1606
383789,1663,1398
383791,227,602
383796,242,1531
383797,618,105
383799,217,908
383800,1051,955
383805,1483,561
383807,70,8
383809,1255,587
383810,1342,362
383811,1303,252
383812,331,1487
383818,828,293
383819,56,1497
383820,769,587
383822,924,1416
383827,749,1687
383828,34,1368
383829,209,293
383831,624,871
383834,208,33
383836,1613,250
383840,1113,1145
383841,669,1266
383843,403,1687
383844,1076,986
383845,1113,1145
383846,478,105
383847,414,206
383848,342,500
383850,1318,986
383851,1404,593
383852,421,1424
383857,1220,125
383859,1301,1034
383860,739,1181
383862,842,1518
383865,769,587
383866,1171,938
383867,48,500
383868,173,788
383869,29,1678
383873,1477,206
383876,484,127
383879,508,362
383883,1206,1518
383884,64,206
383888,1509,620
383889,1433,312
383890,487,1141
383891,558,92
383894,1343,25
383895,242,1531
383897,936,143
383899,256,1257
383900,619,145
383901,1070,1423
383902,1285,1259
383907,324,1145
383909,1221,1426
383911,1163,561
383913,209,293
383917,421,1424
383920,337,653
383922,403,1687
383923,1007,485
383925,65,293
383927,697,418
383929,227,602
383930,1007,485
383931,988,727
383933,69,485
383935,936,143
383938,921,143
383939,565,500
383943,1172,810
383944,209,293
383946,173,788
383947,414,206
383948,769,587
383949,1051,955
383951,1250,1423
383952,1147,1027
383953,1114,113
383954,769,587
383955,1051,955
383956,342,500
383957,518,362
383959,503,1604
383961,1043,226
383963,1007,485
383965,74,250
383966,1070,1423
383968,1007,485
383969,173,788
383970,173,788
383971,1069,362
383972,374,131
383973,1098,897
383975,56,1497
383976,1674,1420
383978,1076,986
383988,1301,1034
383993,1677,896
383994,259,71
383996,342,500
383998,1135,1329
383999,1317,897
384000,686,594
384003,1342,362
384006,1007,485
384009,1007,485
384010,302,1458
384011,746,1200
384013,436,1518
384015,173,788
384016,1113,1145
384020,353,755
384021,862,1667
384022,686,594
384024,439,1012
384025,1084,194
384026,1301,1034
384028,173,788
384030,353,755
384031,637,92
384032,769,587
384034,1301,1034
384035,1677,896
384037,741,362
384038,436,1518
384042,319,92
384044,342,500
384046,828,293
384048,1253,127
384050,1172,810
384051,48,500
384052,619,145
384053,1402,250
384055,342,500
384060,1142,485
